gene_id	gene_name	gene_type	param	colors	labels	module	kme
ENSG00000093072.18	ADA2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8794672340439267
ENSG00000093134.15	VNN3	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.593065207807644
ENSG00000094796.5	KRT31	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.042412977569679614
ENSG00000094963.14	FMO2	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.49053439226440665
ENSG00000095059.16	DHPS	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.9243968168147788
ENSG00000095303.17	PTGS1	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.624119824880818
ENSG00000095321.17	CRAT	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.09323784351316812
ENSG00000095585.17	BLNK	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.3623400687557821
ENSG00000095587.9	TLL2	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-7.426042452342938e-4
ENSG00000095637.22	SORBS1	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.7034665813648938
ENSG00000095739.11	BAMBI	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.34170910754460565
ENSG00000095752.7	IL11	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.6615520716594148
ENSG00000095970.17	TREM2	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.14949256528151847
ENSG00000096996.16	IL12RB1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8758670101576527
ENSG00000099139.14	PCSK5	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4154832532215119
ENSG00000099251.14	HSD17B7P2	transcribed_unprocessed_pseudogene	twok_3p_v1	pink	8	Mod8 (pink)	0.6627208393252821
ENSG00000099810.21	MTAP	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.21892603635315147
ENSG00000099812.9	MISP	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.3180351315577132
ENSG00000099953.10	MMP11	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.681868416629015
ENSG00000099954.18	CECR2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.40106451616060085
ENSG00000099958.15	DERL3	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.8998082856455036
ENSG00000099985.4	OSM	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.402451235369079
ENSG00000100027.17	YPEL1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.5771598533850165
ENSG00000100033.16	PRODH	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4663161353207492
ENSG00000100079.7	LGALS2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7831795094560298
ENSG00000100167.20	SEPTIN3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6819097130824716
ENSG00000100170.10	SLC5A1	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7169351331448551
ENSG00000100206.10	DMC1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.47290804355355803
ENSG00000100234.12	TIMP3	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.6508802729634183
ENSG00000100290.3	BIK	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4272489904546779
ENSG00000100298.16	APOBEC3H	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7480570049839992
ENSG00000100302.7	RASD2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.455995725751199
ENSG00000100321.15	SYNGR1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6851366262857874
ENSG00000100336.17	APOL4	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.5803753648107558
ENSG00000100342.21	APOL1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.3419098867895221
ENSG00000100351.17	GRAP2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8910901940827347
ENSG00000100368.14	CSF2RB	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7920127062946137
ENSG00000100385.14	IL2RB	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9072532027954626
ENSG00000100433.16	KCNK10	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5707269025443137
ENSG00000100450.13	GZMH	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8105714192434791
ENSG00000100453.13	GZMB	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7751467629410523
ENSG00000100505.13	TRIM9	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.41978519417643334
ENSG00000100625.9	SIX4	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6395036387553551
ENSG00000100628.12	ASB2	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.21424505365118493
ENSG00000100867.15	DHRS2	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.039081368908647704
ENSG00000100918.13	REC8	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.7157415412015814
ENSG00000100985.7	MMP9	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4760699569758642
ENSG00000101082.14	SLA2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9198125941532026
ENSG00000101104.13	PABPC1L	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.8773504436347613
ENSG00000101115.13	SALL4	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5291100042028387
ENSG00000101134.12	DOK5	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7962464717554223
ENSG00000101144.13	BMP7	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6716282936956727
ENSG00000101187.16	SLCO4A1	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.33952042335109917
ENSG00000101194.18	SLC17A9	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.47765413360994086
ENSG00000101230.6	ISM1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5228153131904494
ENSG00000101276.18	SLC52A3	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.32481800627502644
ENSG00000101307.16	SIRPB1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.6728776528551703
ENSG00000101333.17	PLCB4	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5043879828043121
ENSG00000101443.18	WFDC2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5171820279153577
ENSG00000101445.10	PPP1R16B	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8841925105349563
ENSG00000101605.13	MYOM1	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.8940536243790637
ENSG00000101670.12	LIPG	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.4622045081036052
ENSG00000101680.15	LAMA1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.37261738440933073
ENSG00000101825.8	MXRA5	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7840256200253666
ENSG00000101916.12	TLR8	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8781824770134086
ENSG00000101955.15	SRPX	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.6733690339847175
ENSG00000102048.16	ASB9	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6134541903658537
ENSG00000102098.19	SCML2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.684533952207661
ENSG00000102287.19	GABRE	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.6098035863318318
ENSG00000102349.18	KLF8	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.3638580450341762
ENSG00000102362.15	SYTL4	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6532992163344611
ENSG00000102409.10	BEX4	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.561434231717421
ENSG00000102524.11	TNFSF13B	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8645866709513569
ENSG00000102802.10	MEDAG	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6354708647098976
ENSG00000102878.17	HSF4	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.863520026101334
ENSG00000102886.15	GDPD3	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.687832555095434
ENSG00000102935.12	ZNF423	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.9224794938648304
ENSG00000102962.5	CCL22	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.551761525831679
ENSG00000103034.14	NDRG4	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.3587164646898454
ENSG00000103044.11	HAS3	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.3465648732869458
ENSG00000103056.12	SMPD3	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.3970671389590027
ENSG00000103253.19	HAGHL	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.026389866400646795
ENSG00000103269.14	RHBDL1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.43388804059227665
ENSG00000103313.13	MEFV	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.4425132852052004
ENSG00000103316.12	CRYM	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.5795737738892381
ENSG00000103485.19	QPRT	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.4242164919641177
ENSG00000103489.12	XYLT1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5646699997571011
ENSG00000103522.16	IL21R	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.944313572256901
ENSG00000103528.17	SYT17	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6058183128245797
ENSG00000103534.17	TMC5	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.6173568698797943
ENSG00000103546.18	SLC6A2	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.6647887912751475
ENSG00000103569.10	AQP9	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.40404044690492996
ENSG00000103647.13	CORO2B	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.565383007329982
ENSG00000103742.12	IGDCC4	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8500714948874403
ENSG00000103888.17	CEMIP	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.24086917620973813
ENSG00000104055.16	TGM5	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7603717715070564
ENSG00000104140.7	RHOV	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.4507397163990051
ENSG00000104177.18	MYEF2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6025636097581287
ENSG00000104213.13	PDGFRL	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8204037065078281
ENSG00000104219.13	ZDHHC2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7758373233778058
ENSG00000104267.10	CA2	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.6612285451525834
ENSG00000104332.12	SFRP1	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.17993008838828603
ENSG00000104368.19	PLAT	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.36853434053048556
ENSG00000104369.5	JPH1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5462402378979853
ENSG00000104415.14	CCN4	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7608929174230241
ENSG00000104432.14	IL7	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.5788913853905129
ENSG00000104723.21	TUSC3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.35122481988918686
ENSG00000104783.14	KCNN4	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.12663070059409254
ENSG00000104814.13	MAP4K1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8642698157083958
ENSG00000104894.12	CD37	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9308274186525218
ENSG00000104951.16	IL4I1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8460847382973044
ENSG00000104972.15	LILRB1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9205810430052486
ENSG00000104974.12	LILRA1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7836488365715414
ENSG00000105048.17	TNNT1	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.4276690151247355
ENSG00000105088.8	OLFM2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.3833756152569042
ENSG00000105141.6	CASP14	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.7092649279369739
ENSG00000105246.6	EBI3	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7790351890854271
ENSG00000105290.13	APLP1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.3689025849936568
ENSG00000105357.19	MYH14	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6951718279047885
ENSG00000105374.10	NKG7	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8685061756574517
ENSG00000105376.5	ICAM5	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.3286388907240695
ENSG00000105388.16	CEACAM5	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.8407008021587778
ENSG00000105426.17	PTPRS	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.683749744725302
ENSG00000105427.10	CNFN	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.898924499705
ENSG00000105464.3	GRIN2D	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.22959886266516677
ENSG00000105519.18	CAPS	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.6444087205466609
ENSG00000105523.3	FAM83E	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6461998521778185
ENSG00000105538.10	RASIP1	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.20018302588238174
ENSG00000105609.17	LILRB5	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7011815732036746
ENSG00000105655.19	ISYNA1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6729327107049169
ENSG00000105711.13	SCN1B	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.7578611359168753
ENSG00000105825.14	TFPI2	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.3211107951788597
ENSG00000105851.11	PIK3CG	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9070276304149887
ENSG00000105880.7	DLX5	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.5123793572562855
ENSG00000105889.16	STEAP1B	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.23365503799008253
ENSG00000105894.12	PTN	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6746082113857028
ENSG00000105967.16	TFEC	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9049498722565057
ENSG00000105974.13	CAV1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.8162591378769014
ENSG00000105997.22	HOXA3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4801169899998345
ENSG00000106004.5	HOXA5	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4132538162392188
ENSG00000106025.9	TSPAN12	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6603510721100364
ENSG00000106034.18	CPED1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.645804412076319
ENSG00000106078.19	COBL	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.4631075519294598
ENSG00000106123.12	EPHB6	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5140557428889698
ENSG00000106178.7	CCL24	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.3723265027940737
ENSG00000106236.4	NPTX2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5495939174436121
ENSG00000106278.12	PTPRZ1	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.3317454673056303
ENSG00000106327.13	TFR2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6041087405402644
ENSG00000106333.13	PCOLCE	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.832341223027247
ENSG00000106366.9	SERPINE1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.8135135464788119
ENSG00000106538.10	RARRES2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7433818625636038
ENSG00000106541.12	AGR2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.42339203368344214
ENSG00000106565.18	TMEM176B	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8581235439782365
ENSG00000106624.11	AEBP1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.865101899639664
ENSG00000106688.12	SLC1A1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5791406045184414
ENSG00000106714.17	CNTNAP3	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.18054758183796701
ENSG00000106772.18	PRUNE2	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.8487267955641357
ENSG00000106804.8	C5	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5817960517335069
ENSG00000106819.13	ASPN	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8042678355189276
ENSG00000106952.7	TNFSF8	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8537341217484279
ENSG00000107105.15	ELAVL2	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.3603915449543114
ENSG00000107159.13	CA9	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.05657883769908092
ENSG00000107249.23	GLIS3	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8019240303427636
ENSG00000107485.18	GATA3	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.47190893882835383
ENSG00000107562.16	CXCL12	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7068527408730101
ENSG00000107736.21	CDH23	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5885076859099381
ENSG00000107742.13	SPOCK2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8879830009628163
ENSG00000107954.10	NEURL1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.39805034054020616
ENSG00000107984.10	DKK1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.37950869430415496
ENSG00000108001.15	EBF3	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4694168563887639
ENSG00000108242.13	CYP2C18	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.780425995658668
ENSG00000108244.17	KRT23	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.648035002215262
ENSG00000108342.13	CSF3	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.0961957593136469
ENSG00000108352.13	RAPGEFL1	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.7377921121045387
ENSG00000108370.17	RGS9	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6901210405893861
ENSG00000108405.4	P2RX1	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.8022343687428874
ENSG00000108448.21	TRIM16L	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4055514295912287
ENSG00000108465.15	CDK5RAP3	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.9312287350547245
ENSG00000108515.18	ENO3	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.8453637098898952
ENSG00000108551.5	RASD1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.36046880395288133
ENSG00000108602.18	ALDH3A1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5918246675723746
ENSG00000108691.9	CCL2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.60336373819499
ENSG00000108700.5	CCL8	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.5794726341304216
ENSG00000108813.11	DLX4	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.1440989093580737
ENSG00000108821.14	COL1A1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8567282472975556
ENSG00000108839.12	ALOX12	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.5231331479362515
ENSG00000108846.16	ABCC3	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.38940358134838216
ENSG00000108852.15	MPP2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5480117276099891
ENSG00000108924.14	HLF	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7548649015780141
ENSG00000108947.5	EFNB3	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4991684976621164
ENSG00000108950.12	FAM20A	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.4249293165803195
ENSG00000108984.15	MAP2K6	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7204319489211155
ENSG00000109063.15	MYH3	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.8249375608539123
ENSG00000109101.8	FOXN1	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.46787363776853635
ENSG00000109107.14	ALDOC	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.3955320687678717
ENSG00000109255.11	NMU	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.47767354453013433
ENSG00000109321.11	AREG	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.6849200305009342
ENSG00000109339.24	MAPK10	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5155225921280315
ENSG00000109452.12	INPP4B	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.6691544164077747
ENSG00000109472.14	CPE	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.575192334396252
ENSG00000109654.16	TRIM2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7332805659941413
ENSG00000109684.15	CLNK	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8325164740893986
ENSG00000109794.13	FAM149A	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5703825446049725
ENSG00000109846.9	CRYAB	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.49678364489251575
ENSG00000109906.14	ZBTB16	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.5912391713978691
ENSG00000109944.11	JHY	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.4907907603389299
ENSG00000110076.19	NRXN2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.663036521437426
ENSG00000110077.14	MS4A6A	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8944450786994537
ENSG00000110079.18	MS4A4A	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7748554689766631
ENSG00000110092.4	CCND1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.3843786873964839
ENSG00000110324.11	IL10RA	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9563790067474535
ENSG00000110427.17	KIAA1549L	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.38766743427325967
ENSG00000110448.11	CD5	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9026519784055711
ENSG00000110492.15	MDK	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4690220493308491
ENSG00000110665.12	C11orf21	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8129117730085348
ENSG00000110693.18	SOX6	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.02800038494005965
ENSG00000110777.12	POU2AF1	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.8145728742900287
ENSG00000110811.20	P3H3	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.664290822293162
ENSG00000110848.8	CD69	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8206843491839917
ENSG00000110900.16	TSPAN11	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6412506550512985
ENSG00000110934.13	BIN2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9270464178988704
ENSG00000111012.10	CYP27B1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.5234203003824593
ENSG00000111058.8	ACSS3	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8554123113724457
ENSG00000111087.10	GLI1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.2955679419843204
ENSG00000111110.12	PPM1H	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7399261312111151
ENSG00000111186.13	WNT5B	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.41584281858715627
ENSG00000111199.12	TRPV4	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7370044541945657
ENSG00000111261.14	MANSC1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7064015816645548
ENSG00000111291.8	GPRC5D	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4933686915504097
ENSG00000111319.13	SCNN1A	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.7578290348319489
ENSG00000111335.13	OAS2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.3393553633187896
ENSG00000111341.10	MGP	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6942347069186132
ENSG00000111344.11	RASAL1	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.6660077407124108
ENSG00000111432.4	FZD10	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.33788528653572736
ENSG00000111490.15	TBC1D30	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6309621659955387
ENSG00000111666.11	CHPT1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7234359382374095
ENSG00000111674.9	ENO2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.503796624942234
ENSG00000111799.21	COL12A1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6375287284214297
ENSG00000111846.19	GCNT2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7805275111964116
ENSG00000111863.13	ADTRP	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.39087844710227376
